record_id,node_key,display_name,stack_bb,spot_family,hero_position,villain_position,player_count,action_context,allowed_actions,app_status,source_class,source_confidence,range_cells_status,import_decision,trainer_default_visibility,owner_review_required,approval_target,population_strategy_summary,latest_research_alignment,simplified_live_rule,risk_flags,review_hand_focus,codex_action,codex_notes,field_integrity,created_date
FACING_3BET_70BB_UTG_VS_SB_facing_3bet_70bb_utg_vs_sb_bba,facing_3bet_70bb_utg_vs_sb_bba,facing_3bet 70bb UTG vs SB,70,facing_3bet,UTG,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces SB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_UTG_VS_BB_facing_3bet_70bb_utg_vs_bb_bba,facing_3bet_70bb_utg_vs_bb_bba,facing_3bet 70bb UTG vs BB,70,facing_3bet,UTG,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces BB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_HJ_VS_CO_facing_3bet_70bb_hj_vs_co_bba,facing_3bet_70bb_hj_vs_co_bba,facing_3bet 70bb HJ vs CO,70,facing_3bet,HJ,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces CO 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_HJ_VS_BTN_facing_3bet_70bb_hj_vs_btn_bba,facing_3bet_70bb_hj_vs_btn_bba,facing_3bet 70bb HJ vs BTN,70,facing_3bet,HJ,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces BTN 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_HJ_VS_SB_facing_3bet_70bb_hj_vs_sb_bba,facing_3bet_70bb_hj_vs_sb_bba,facing_3bet 70bb HJ vs SB,70,facing_3bet,HJ,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces SB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_HJ_VS_BB_facing_3bet_70bb_hj_vs_bb_bba,facing_3bet_70bb_hj_vs_bb_bba,facing_3bet 70bb HJ vs BB,70,facing_3bet,HJ,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces BB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_CO_VS_BTN_facing_3bet_70bb_co_vs_btn_bba,facing_3bet_70bb_co_vs_btn_bba,facing_3bet 70bb CO vs BTN,70,facing_3bet,CO,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: CO opened and faces BTN 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_CO_VS_SB_facing_3bet_70bb_co_vs_sb_bba,facing_3bet_70bb_co_vs_sb_bba,facing_3bet 70bb CO vs SB,70,facing_3bet,CO,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: CO opened and faces SB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_CO_VS_BB_facing_3bet_70bb_co_vs_bb_bba,facing_3bet_70bb_co_vs_bb_bba,facing_3bet 70bb CO vs BB,70,facing_3bet,CO,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: CO opened and faces BB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_BTN_VS_SB_facing_3bet_70bb_btn_vs_sb_bba,facing_3bet_70bb_btn_vs_sb_bba,facing_3bet 70bb BTN vs SB,70,facing_3bet,BTN,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: BTN opened and faces SB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_BTN_VS_BB_facing_3bet_70bb_btn_vs_bb_bba,facing_3bet_70bb_btn_vs_bb_bba,facing_3bet 70bb BTN vs BB,70,facing_3bet,BTN,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: BTN opened and faces BB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_70BB_SB_VS_BB_facing_3bet_70bb_sb_vs_bb_bba,facing_3bet_70bb_sb_vs_bb_bba,facing_3bet 70bb SB vs BB,70,facing_3bet,SB,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: SB opened and faces BB 3-bet at 70bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_RAISE_CALL_15BB_MODEL_DESIGN_REQUIRED_VS_MODEL_DESIGN_REQUIRED_facing_raise_call_15bb_model_design_required_bba,facing_raise_call_15bb_model_design_required_bba,facing_raise_call 15bb MODEL_DESIGN_REQUIRED vs MODEL_DESIGN_REQUIRED,15,facing_raise_call,MODEL_DESIGN_REQUIRED,MODEL_DESIGN_REQUIRED,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOLD,CALL,JAM,RAISE_TO_BE_DEFINED",not_modeled_design_required,none_verified_design_required,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_UNTIL_NODEKEY_ACTION_MODEL_AND_169_CELL_SOURCE_EXIST,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,MODEL_AND_SOURCE_REQUIRED_BEFORE_APPROVAL,"Design stub for facing_raise_call at 15bb. This is a scenario placeholder, not a strategy chart.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Define exact node meaning, positions, action tokens, and source requirements before any range work.",MODEL_UNDEFINED;ACTION_SET_UNDEFINED;SOURCE_REQUIRED;MISSING_IS_BETTER_THAN_FAKE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs,AA,KK,QQ,AKs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_RAISE_CALL_25BB_MODEL_DESIGN_REQUIRED_VS_MODEL_DESIGN_REQUIRED_facing_raise_call_25bb_model_design_required_bba,facing_raise_call_25bb_model_design_required_bba,facing_raise_call 25bb MODEL_DESIGN_REQUIRED vs MODEL_DESIGN_REQUIRED,25,facing_raise_call,MODEL_DESIGN_REQUIRED,MODEL_DESIGN_REQUIRED,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOLD,CALL,JAM,RAISE_TO_BE_DEFINED",not_modeled_design_required,none_verified_design_required,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_UNTIL_NODEKEY_ACTION_MODEL_AND_169_CELL_SOURCE_EXIST,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,MODEL_AND_SOURCE_REQUIRED_BEFORE_APPROVAL,"Design stub for facing_raise_call at 25bb. This is a scenario placeholder, not a strategy chart.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Define exact node meaning, positions, action tokens, and source requirements before any range work.",MODEL_UNDEFINED;ACTION_SET_UNDEFINED;SOURCE_REQUIRED;MISSING_IS_BETTER_THAN_FAKE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs,AA,KK,QQ,AKs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_RAISE_CALL_40BB_MODEL_DESIGN_REQUIRED_VS_MODEL_DESIGN_REQUIRED_facing_raise_call_40bb_model_design_required_bba,facing_raise_call_40bb_model_design_required_bba,facing_raise_call 40bb MODEL_DESIGN_REQUIRED vs MODEL_DESIGN_REQUIRED,40,facing_raise_call,MODEL_DESIGN_REQUIRED,MODEL_DESIGN_REQUIRED,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOLD,CALL,JAM,RAISE_TO_BE_DEFINED",not_modeled_design_required,none_verified_design_required,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_UNTIL_NODEKEY_ACTION_MODEL_AND_169_CELL_SOURCE_EXIST,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,MODEL_AND_SOURCE_REQUIRED_BEFORE_APPROVAL,"Design stub for facing_raise_call at 40bb. This is a scenario placeholder, not a strategy chart.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Define exact node meaning, positions, action tokens, and source requirements before any range work.",MODEL_UNDEFINED;ACTION_SET_UNDEFINED;SOURCE_REQUIRED;MISSING_IS_BETTER_THAN_FAKE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs,AA,KK,QQ,AKs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_RAISE_CALL_70BB_MODEL_DESIGN_REQUIRED_VS_MODEL_DESIGN_REQUIRED_facing_raise_call_70bb_model_design_required_bba,facing_raise_call_70bb_model_design_required_bba,facing_raise_call 70bb MODEL_DESIGN_REQUIRED vs MODEL_DESIGN_REQUIRED,70,facing_raise_call,MODEL_DESIGN_REQUIRED,MODEL_DESIGN_REQUIRED,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOLD,CALL,JAM,RAISE_TO_BE_DEFINED",not_modeled_design_required,none_verified_design_required,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_UNTIL_NODEKEY_ACTION_MODEL_AND_169_CELL_SOURCE_EXIST,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,MODEL_AND_SOURCE_REQUIRED_BEFORE_APPROVAL,"Design stub for facing_raise_call at 70bb. This is a scenario placeholder, not a strategy chart.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Define exact node meaning, positions, action tokens, and source requirements before any range work.",MODEL_UNDEFINED;ACTION_SET_UNDEFINED;SOURCE_REQUIRED;MISSING_IS_BETTER_THAN_FAKE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs,AA,KK,QQ,AKs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
ALL_IN_3BET_15BB_MODEL_DESIGN_REQUIRED_VS_MODEL_DESIGN_REQUIRED_all_in_3bet_15bb_model_design_required_bba,all_in_3bet_15bb_model_design_required_bba,all_in_3bet 15bb MODEL_DESIGN_REQUIRED vs MODEL_DESIGN_REQUIRED,15,all_in_3bet,MODEL_DESIGN_REQUIRED,MODEL_DESIGN_REQUIRED,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOLD,CALL_JAM,JAM_TO_BE_DEFINED",not_modeled_design_required,none_verified_design_required,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_UNTIL_NODEKEY_ACTION_MODEL_AND_169_CELL_SOURCE_EXIST,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,MODEL_AND_SOURCE_REQUIRED_BEFORE_APPROVAL,"Design stub for all_in_3bet at 15bb. This is a scenario placeholder, not a strategy chart.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Define exact node meaning, positions, action tokens, and source requirements before any range work.",MODEL_UNDEFINED;ACTION_SET_UNDEFINED;SOURCE_REQUIRED;MISSING_IS_BETTER_THAN_FAKE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs,AA,KK,QQ,AKs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
